1.5    2.87889484423646e-16    2.65326583775566e-16    1.20914627973908e-15    7.68743191160454e-16    0.00495903785447444    5.55875425001465e-15    3.54386467686977e-15    5.52236815141031e-27    1.35658630320839e-14    2.31410849345073e-19    3.3909405647149e-09    2.66204938158779e-18    6.85333795137605e-18    0.00495904124544021
1.6    1.93778396254491e-16    2.65177085435535e-16    5.78348079590946e-16    1.04869674128838e-15    0.00371896223091974    9.85918810972491e-14    8.83188428642805e-17    1.35305817334364e-26    1.85426409446677e-15    1.88963458520873e-19    9.0670995463979e-07    4.7193843865695e-17    1.65892996755027e-16    0.00371986894097721
1.7    1.93387922194332e-16    2.1184495619912e-16    4.89962724395904e-16    9.24460857732798e-16    0.00284410832530391    4.51522842886235e-14    4.26353755547421e-14    1.59166847249313e-26    1.47126853796714e-13    1.56999180045379e-19    1.89089121222478e-05    1.94934698803917e-16    7.94235898309789e-16    0.00286301723766388
1.8    3.54665887301968e-16    1.05619628500466e-16    1.27171584774412e-15    4.33485296624707e-16    0.00216733394454    2.19871454130651e-13    3.02008469227722e-15    6.94420481163972e-26    9.66664344478106e-14    1.36101490311333e-19    9.20607897047369e-05    2.53137711411426e-16    1.03666226409017e-15    0.00225939473456775
1.9    5.01938609518663e-16    4.41086693461587e-17    2.08277641526598e-15    1.29588556454293e-16    0.00158048998139066    9.42225642897464e-14    4.87499596446024e-14    8.98606883009594e-26    2.04914734701459e-13    1.17217630608428e-19    0.000258123867396994    1.69789908499692e-16    5.15908123744023e-16    0.00183861384913898
2    2.90851361071001e-16    6.58248322908772e-17    1.04458236474129e-15    2.61467060476289e-16    0.0010322444179612    3.43632729045887e-13    4.5969579571074e-15    6.34429985502979e-26    6.20994582098646e-14    1.03101327406536e-19    0.000529160247525918    3.48551269310938e-16    1.32016347694293e-15    0.00156140466590078
2.1    3.55888479126066e-16    3.76356138622537e-17    1.2741536950883e-15    1.50592311101273e-16    0.00053588883252616    3.60347109598971e-13    9.5102825234783e-15    3.59501706509745e-26    5.25096967044367e-14    8.99158225909346e-20    0.000865802558839517    3.50611109307851e-16    1.40062491471523e-15    0.00140169139179161
2.2    4.00617254806464e-16    3.04613321201093e-17    1.62251765582763e-15    1.07829914019949e-16    0.000164170071586363    1.9367892326989e-13    2.17522113606079e-14    3.10994612304207e-26    1.77840302199801e-13    7.70674380834235e-20    0.00116910860241845    2.59708602749372e-16    8.64155666417199e-16    0.00133327867440137
2.29999999999999    2.68975492754611e-16    2.7813256314027e-17    8.99253764254658e-16    1.1473365596035e-16    3.21885093195474e-06    2.79715092496963e-13    3.72203708536488e-14    2.06718446362576e-26    5.46623254645107e-14    6.70375127229015e-20    0.00131694796170567    3.5399291684551e-16    1.44459205432678e-15    0.00132016681301234
2.39999999999999    3.30335030346147e-16    2.12279123844927e-17    1.3466696043657e-15    7.45871293332925e-17    7.53204379602504e-05    5.84866203721935e-15    6.80674983222602e-14    1.52360073636237e-26    2.0121835508001e-13    5.84073809251935e-20    0.00124012921481098    2.15562519401285e-16    7.1352009136214e-16    0.00131544965304907
2.49999999999999    2.05161783607483e-16    2.01122412518055e-17    6.86525566944501e-16    8.31369178299955e-17    0.000298910759598663    1.88553282669021e-13    3.77632471712392e-14    1.37561455017036e-26    4.33945496263918e-14    5.02879719896563e-20    0.00097644909015985    2.56959749682686e-16    1.04922768826266e-15    0.00127535985003053
2.59999999999999    2.26270177000717e-16    1.70239311434927e-17    9.29955419057029e-16    5.93580457674835e-17    0.000537596840046865    1.16132796951256e-13    7.16081865038753e-15    1.26773619434806e-26    9.84330505316406e-14    4.32873211656427e-20    0.00064298812886043    1.46669248181147e-16    4.81396403050597e-16    0.00118058496913088
2.69999999999999    1.24170803350864e-16    1.91147667212457e-17    4.01969099373166e-16    7.92660734632795e-17    0.000689575223605645    1.3020643298944e-13    5.78366646642272e-15    1.06468450620153e-26    3.77879496160174e-14    3.70957181208925e-20    0.00035317737648563    1.60088125604482e-16    6.61914379516194e-16    0.0010427526002665
2.79999999999998    1.35949945640708e-16    1.29890411728912e-17    5.50612199326757e-16    4.59232960545021e-17    0.000729623670945649    9.07818184178291e-14    2.10959035020052e-15    1.06572771549475e-26    3.46959321656217e-14    3.25148748710444e-20    0.000159711312352959    7.95619801859543e-17    2.63739609432142e-16    0.000889334983427285
2.89999999999998    8.02333509972616e-17    2.13431370131617e-17    3.13971075285898e-16    7.93359149786372e-17    0.0006871471985967    3.95195111573083e-14    8.08971941540879e-15    1.11011001049755e-26    3.53255089852612e-14    2.83078527752479e-20    5.71985106405266e-05    6.70226992836269e-17    2.48615124101463e-16    0.000744345709320972
2.99999999999998    5.56708612553355e-17    1.96933987665958e-17    1.82035815339175e-16    8.32534980171808e-17    0.000605333911616961    3.10576502077952e-14    4.76574007641479e-16    9.08909548273312e-27    2.4686188878677e-14    2.49119815184569e-20    1.46851086366476e-05    4.18924549468143e-17    1.7608595627328e-16    0.000620019020310387
3.09999999999998    4.54470232791641e-17    1.72443823698751e-17    1.57754059617893e-16    7.15592779504842e-17    0.000516592420116904    1.25433735408136e-14    1.76940134513449e-15    9.60368412939178e-27    1.43170117475478e-14    2.20265685634552e-20    2.05479029783225e-06    1.71324072376563e-17    6.57383505059423e-17    0.000518647210443741
3.19999999999998    3.11333473883814e-17    2.20203136375975e-17    1.21165808998604e-16    7.88057063115301e-17    0.000437398933566184    8.83930813644735e-15    1.78524213615675e-15    9.14125472783473e-27    4.22287853670542e-15    1.9907308985427e-20    5.13473688636395e-08    3.35547708672865e-18    1.09816784297123e-17    0.000437450280950162
3.29999999999997    1.91629076340865e-17    2.84157354658652e-17    8.37635178073293e-17    9.47033426153528e-17    0.000372271893645095    3.42230462325332e-15    5.97834048859118e-16    1.87450431413055e-26    1.67691406115457e-15    1.800028604452e-20    1.83259473891177e-09    7.94775930009578e-19    2.43113915986766e-18    0.000372273726245761
3.39999999999997    1.49509674451033e-17    2.85942721655205e-17    6.481936635308e-17    9.69706255831482e-17    0.000318910061781414    3.56206749928185e-14    9.76992351991449e-15    2.12485156618044e-26    1.60099836049626e-14    1.59375922016518e-20    5.34005029904356e-07    1.43887317681343e-17    4.45983844444141e-17    0.000319444066872983
3.49999999999997    2.91922843125878e-17    1.84808009779645e-17    9.86707106343479e-17    6.94972132135186e-17    0.000271756177307895    5.17289593183075e-14    1.29936205666041e-14    7.67240235759981e-26    2.06991202879361e-14    1.47628921759961e-20    4.66125588756177e-06    3.10821091090524e-17    1.02504602041905e-16    0.000276417433281228
3.59999999999997    6.22728768295497e-17    6.29028510284569e-18    2.02451101181612e-16    2.84558720978629e-17    0.000224295369096529    8.62155333539337e-14    1.02349287840947e-14    7.34671847205273e-26    1.28959501897867e-14    1.33159059037554e-20    1.75413219117872e-05    2.26593188413771e-17    8.38991088009186e-17    0.000241836691118069
3.69999999999997    5.58515813539498e-17    7.012254686526e-18    1.98730402408136e-16    2.29574806005487e-17    0.00017138480500168    7.57570281696811e-14    4.36076014320846e-15    6.76309511411656e-26    5.19233274862329e-14    1.22908202573316e-20    4.39036030306316e-05    2.88651301305057e-17    9.71626733090147e-17    0.000215288408164763
3.79999999999996    3.0221539070727e-17    8.25080635178507e-18    1.05119971091499e-16    3.06080594686239e-17    0.000112504530188822    4.13869665691608e-14    3.61743244364848e-14    5.26654229150201e-26    5.90952416122312e-14    1.12306863265137e-20    8.43139484804977e-05    6.40869070012495e-17    2.17533440572344e-16    0.000196818478806433
3.89999999999996    7.46279201784449e-17    2.96025440466519e-18    2.55384228976822e-16    1.19178189415942e-17    5.49079127785463e-05    2.2413277231034e-14    3.37606422403649e-14    3.31407780908745e-26    8.20550715528943e-14    1.03816876215856e-20    0.000131299622148691    2.85853326096865e-17    9.93726679985338e-17    0.000186207535065939
3.99999999999996    3.35460964614104e-17    5.94671518871189e-18    1.1626245420192e-16    2.07967092220698e-17    1.29419129645181e-05    1.30786971868929e-13    1.91414514067213e-15    2.77117814428349e-26    3.15088356320286e-14    9.413530473269e-21    0.000169190108950782    6.43617832463978e-17    2.20551839685961e-16    0.000182132022079971
4.09999999999996    6.59885811379206e-17    2.34225609668129e-18    2.29075445111634e-16    9.59097582130411e-18    2.34770558855534e-07    8.40649292301282e-14    1.22657496266729e-14    2.23178225719694e-26    5.03105092742683e-14    8.58671482356959e-21    0.000181409498630543    3.13418204485215e-17    1.05139660348588e-16    0.000181644269336484
4.19999999999995    3.15044893473306e-17    4.71714940531929e-18    1.04706441456114e-16    1.67086771054177e-17    1.87013678981421e-05    6.34241193447418e-14    2.78033901550001e-14    2.02049005170044e-26    3.27880939535466e-14    7.78832879033845e-21    0.000161976154188325    5.405267696914e-17    1.89581746725557e-16    0.000180677522210884
4.29999999999995    4.99596754708023e-17    2.18528454332383e-18    1.76963782029745e-16    8.72536895448873e-18    5.53307572455646e-05    3.68629725046904e-14    1.48743839874834e-14    2.01930321068656e-26    5.70994772556894e-14    7.21744538679828e-21    0.000120437301622027    2.65304262771084e-17    8.55264033596186e-17    0.000175768058976779
4.39999999999995    2.68385538458775e-17    4.36152459225531e-18    8.96006382148344e-17    1.50520911086522e-17    9.12974580534795e-05    3.75886003137203e-14    1.82694664732152e-14    1.74788701383477e-26    3.52337600874671e-14    6.6931180151417e-21    7.44661075002228e-05    3.50318763127083e-17    1.24115428002354e-16    0.000165763565645089
4.49999999999995    2.76429128999456e-17    2.60341783447376e-18    9.28628991687226e-17    1.15589336126727e-17    0.000113967401821498    3.11126993862543e-14    1.64723366038144e-14    1.69783506943984e-26    2.51087997903456e-14    6.0714207782572e-21    3.79590940694189e-05    2.21553514220211e-17    7.57935627876023e-17    0.000151926495963843
4.59999999999995    2.40141749060466e-17    3.73960231774316e-18    9.23053147845632e-17    1.12146858543239e-17    0.000121039610792161    3.19296060271054e-14    1.17009935773075e-15    1.50789853670565e-26    2.31532239781726e-14    5.57279371597275e-21    1.55157187701656e-05    1.38033650128341e-17    4.13448959148697e-17    0.000136555329618766
4.69999999999994    1.36100942858585e-17    5.06193539228139e-18    4.16681104000731e-17    1.93021243055211e-17    0.00011686090265157    3.75926418699867e-14    2.20638276941328e-16    1.56567495745501e-26    2.12388699158959e-15    5.19141900061981e-21    4.72761225337719e-06    1.23801444800552e-17    4.72848468036517e-17    0.000121588514945024
4.79999999999994    1.09179155217246e-17    4.44360910882896e-18    3.00763423318687e-17    2.00830206253838e-17    0.000107182627371946    1.04537271342358e-14    5.83173095923391e-15    1.87172695347673e-26    7.68685389875352e-15    4.66958573266985e-21    8.86115061361377e-07    6.33225807739724e-18    2.34720879290696e-17    0.000108068742457375
4.89999999999994    8.85084318908048e-18    4.70474680396558e-18    2.98017063287212e-17    1.76187578212239e-17    9.62333191352511e-05    2.97521146903416e-15    1.19233760011642e-15    1.81732576519991e-26    6.26252280210277e-15    4.40516742155726e-21    5.34093714355619e-08    1.77852481137132e-18    5.12036831094394e-18    9.62867285171846e-05
4.99999999999994    6.32075021356293e-18    6.06064147069277e-18    2.61518089622864e-17    1.75721763441708e-17    8.61265349112685e-05    1.10898374509611e-16    1.76766564153199e-15    1.95974156642046e-26    4.9722300300377e-15    4.08923486497031e-21    5.64557835973485e-15    7.19608419438709e-22    1.65894611827132e-21    8.6126534923821e-05
5.09999999999994    4.52028768670175e-18    6.95292589298757e-18    2.08885000478697e-17    1.93797746543826e-17    7.73063339989862e-05    2.7301804527955e-14    7.20420782666381e-18    2.04541872109836e-26    1.98879071488266e-16    3.82324190078133e-21    3.97377997721211e-08    2.27001435570162e-18    5.11226867185255e-18    7.73460718263254e-05
5.19999999999993    5.44030442193871e-18    5.81983410061651e-18    1.86202944149998e-17    1.87626166182128e-17    6.91279732354006e-05    1.56144654487184e-14    5.39759490017362e-15    2.12251920080742e-26    3.75838062192053e-14    3.56875526658017e-21    6.13968832315615e-07    8.4115746648253e-18    2.10720854394625e-17    6.97419421263902e-05
5.29999999999993    1.32636253352798e-17    2.89010549718779e-18    3.37495507576826e-17    1.21082822852432e-17    6.03265669103185e-05    3.52464330392306e-14    3.68791810629753e-15    1.03342654307726e-25    4.74728028814088e-14    3.32053667380262e-21    2.90137669288179e-06    1.03540556767694e-17    3.10005825461532e-17    6.32279436897108e-05
5.39999999999993    2.1379585443742e-17    1.56321978064453e-18    6.02632240569199e-17    5.4183187284053e-18    4.9526877707996e-05    8.86592531682069e-14    7.63412744818284e-16    1.73414117350873e-25    1.79529553879002e-14    3.04166700813643e-21    8.32698476923921e-06    5.9312484100053e-18    1.98810922673755e-17    5.78538625847252e-05
5.49999999999993    1.16604450190994e-17    2.41683348396782e-18    3.8778267164313e-17    7.2397626753027e-18    3.60470623090819e-05    8.90303780171571e-16    2.55625311303609e-14    1.47043181321632e-25    8.64138660630783e-14    2.90436987406687e-21    1.77189485364791e-05    1.66605516468311e-17    4.43617632773698e-17    5.37660109585489e-05
5.59999999999993    1.69537489124575e-17    1.28117794735198e-18    4.6340657392386e-17    5.51919135881934e-18    2.09552488209123e-05    5.67194364474846e-15    2.62611262054848e-14    1.46890501058535e-25    8.87675755755893e-14    2.67186618129083e-21    3.01427437313895e-05    1.65799846457806e-17    4.97328502396202e-17    5.10979926731388e-05
5.69999999999992    2.02391185993275e-17    1.45275458508715e-18    6.11718025243472e-17    4.01523086266055e-18    7.610455069589e-06    1.23918008807145e-13    7.42219888092288e-15    8.80806690821603e-26    1.48819780338349e-14    2.57861242623538e-21    4.21908636759839e-05    1.29481326868439e-17    3.6075383781524e-17    4.9801318891931e-05
5.79999999999992    1.39192833144625e-17    1.09900261827482e-18    3.91182378201088e-17    4.63857418444267e-18    4.56109777859528e-07    6.65862264868599e-15    2.60519474243173e-14    7.85675357293271e-26    8.72472843155804e-14    2.39172146988961e-21    4.90332135585314e-05    1.97409361955315e-17    5.77014811125544e-17    4.9489323456485e-05
5.89999999999992    1.97079965757053e-17    1.19621481846536e-18    5.86159770607293e-17    3.31887588649486e-18    2.04271775120514e-06    9.96188580062489e-14    1.57266036299439e-14    7.20351138117754e-26    1.65924900301503e-14    2.22169723990302e-21    4.73969278697233e-05    1.17219708694861e-17    3.32594978232897e-17    4.94396457529942e-05
5.99999999999992    1.14929264618807e-17    1.00104031790681e-18    3.26704608458975e-17    4.19106940242286e-18    1.07490293576419e-05    6.79088935566722e-14    3.6261288819948e-16    6.31564254347965e-26    5.32386808776696e-14    2.08268356184248e-21    3.81100425985704e-05    1.69793933500924e-17    4.91875203713005e-17    4.8859072077838e-05
6.09999999999991    1.62473729924361e-17    1.11727173499979e-18    4.87315798635881e-17    3.07523673852216e-18    2.18041569219125e-05    5.64013261299737e-14    1.99324941344885e-14    5.45197927937903e-26    2.08086929086577e-14    1.97011562793782e-21    2.5468906751093e-05    8.382773650739e-18    2.35626559468028e-17    4.72730637702492e-05
6.19999999999991    7.82548995596848e-18    1.19837482311416e-18    2.04479049232946e-17    4.87401358562966e-18    3.06454927540066e-05    4.37014807055243e-14    1.51322624654263e-14    4.68431979326182e-26    2.14933532068397e-14    1.87824222772093e-21    1.40649748157356e-05    1.23048047071719e-17    3.69327898857827e-17    4.47104676501529e-05
6.29999999999991    9.55524462138384e-18    1.09140987493309e-18    3.13385696337e-17    3.30006853617636e-18    3.52609900894289e-05    5.19435419374707e-14    5.79629831043657e-15    4.93483376998895e-26    7.22103863826831e-15    1.74544055427169e-21    6.28699701470425e-06    6.11289034874591e-18    1.48470526152372e-17    4.15479871691603e-05
6.39999999999991    7.96731691155945e-18    1.51398439861033e-18    2.30490061185583e-17    4.72502175764863e-18    3.60678339268328e-05    8.7446472159919e-15    7.0300169285286e-15    5.72180535121071e-26    2.89603006087612e-14    1.63875167472357e-21    2.15058697849221e-06    3.95828154361166e-18    1.24239662773151e-17    3.82184209501136e-05
6.49999999999991    4.97267187538182e-18    1.76160058220258e-18    1.1550582252342e-17    7.07867190037164e-18    3.45368060679147e-05    1.22652472472247e-14    1.6468696554805e-15    5.38552716792386e-26    1.75397509282158e-14    1.52291808141833e-21    4.87091856559054e-07    3.31488244801531e-18    1.07679727793555e-17    3.50238979559651e-05
6.5999999999999    3.37287437979576e-18    2.028677546969e-18    8.46414251931954e-18    7.69312795343945e-18    3.20569637290731e-05    1.08996274213198e-14    1.23500059832278e-15    7.97900202317824e-26    3.65847477027499e-15    1.43924819100254e-21    4.70537197372391e-08    1.48503144487232e-18    3.96187986223042e-18    3.21040174646304e-05
6.6999999999999    2.49314048782188e-18    2.42058319032369e-18    7.67790042994624e-18    7.54964403214874e-18    2.94852867641931e-05    4.37508614862844e-16    5.93005267726696e-16    6.48765695310061e-26    5.25139924409828e-15    1.34310766495119e-21    1.23852381618142e-10    9.7649294687271e-20    2.04479152125078e-19    2.94854106228771e-05
6.7999999999999    1.97972012780846e-18    2.65571628254109e-18    7.07536151445806e-18    7.34329747074135e-18    2.71393416324845e-05    4.28984521489928e-15    5.88109709261465e-16    6.10251849355449e-26    3.64423104602352e-15    1.29405581588885e-21    3.59607955417976e-09    6.3127048919337e-19    1.08557503942544e-18    2.71429377205817e-05
6.8999999999999    2.03704615757849e-18    2.35288797484541e-18    7.52751445346644e-18    6.49016243530977e-18    2.49273687642448e-05    1.55998633764629e-14    1.14055095351098e-15    4.46820077436887e-26    1.69505207783743e-14    1.24313365989161e-21    1.17594161535991e-07    3.75914790557924e-18    5.65365393268155e-18    2.50449629594996e-05
6.9999999999999    4.56047987473982e-18    1.44209509778092e-18    1.19867252279381e-17    4.32036974103879e-18    2.24790119706305e-05    3.64677501357696e-14    2.20837685739616e-15    1.18204558688506e-25    7.8049197837391e-15    1.15613726356014e-21    7.01864989673905e-07    6.6684237008528e-18    9.42240700955547e-18    2.31808770068239e-05
7.09999999999989    1.07902502483516e-17    7.25768125187619e-19    1.92721248721638e-17    2.33086922164623e-18    1.92919847069998e-05    1.41590576296281e-14    1.83456143928027e-15    2.4529006102182e-25    4.22624563674145e-14    1.11659951495684e-21    2.28234595531744e-06    3.99014613235827e-18    8.11655468669078e-18    2.15743307206185e-05
7.19999999999989    9.92768596043451e-18    8.53106842054522e-19    1.56383700932187e-17    2.58809426304241e-18    1.49830520184213e-05    6.3673971729274e-14    2.97530669107815e-15    3.64328174123314e-25    3.78374519636545e-15    1.05869183242052e-21    5.29807092927377e-06    5.27592511692455e-18    1.41577338200682e-17    2.02811230181766e-05
7.29999999999989    4.83755518852046e-18    7.01135808050546e-19    1.57858418738356e-17    2.13389013613543e-18    9.68208842150863e-06    6.97032624292729e-14    3.20919975973505e-15    2.81671160591811e-25    6.6408373046665e-15    9.98387441124602e-22    9.68382575475135e-06    1.30209520619687e-17    1.88723265451726e-17    1.93659142558686e-05
7.39999999999989    1.47376825457328e-17    5.04920918814626e-19    2.33298792378124e-17    1.52547413184072e-18    4.37732498853706e-06    5.77121483507858e-14    2.65670323797227e-15    2.92709252902716e-25    2.38612378401233e-14    9.45882025670325e-22    1.44781017345078e-05    4.37051153826766e-18    1.32489255602554e-17    1.88554268073326e-05
7.49999999999988    5.27208530781568e-18    5.64035274433833e-19    1.49096051721098e-17    1.75424707532192e-18    7.45887138850566e-07    2.50731560049921e-14    2.32923350021067e-15    2.01969517159996e-25    5.28215679487568e-14    9.13483579692352e-22    1.79377476812306e-05    1.38174279452581e-17    2.21016264954187e-17    1.86836349003635e-05
7.59999999999988    1.37561959570836e-17    4.32622215476587e-19    2.30015595306535e-17    1.28287326493792e-18    1.97446136396514e-07    4.59835235348373e-14    6.18210319042843e-16    1.49379110767795e-25    3.55036983877783e-14    8.72910096091883e-22    1.84726879128657e-05    5.00965100692305e-18    1.31901301251246e-17    1.86701341314243e-05
7.69999999999988    5.39086264385768e-18    5.00038852229884e-19    1.35793272031883e-17    1.57151022082384e-18    2.75735243338986e-06    6.32331963223907e-14    1.05802532674594e-15    1.36970962258638e-25    1.49134266759004e-14    8.28007433449457e-22    1.58168379498307e-05    1.1897978694837e-17    1.96186022926075e-17    1.85741904624777e-05
7.79999999999988    1.0274852987258e-17    4.37838284341161e-19    1.89705525644454e-17    1.26360178926834e-18    6.95352869784138e-06    2.3514973959654e-14    2.64744228161434e-15    1.36542804535981e-25    3.78854443486045e-14    7.69386463874627e-22    1.12553227092561e-05    4.94457020274676e-18    1.07878400642527e-17    1.8208851471192e-05
7.89999999999988    6.33538872691528e-18    5.18764932161181e-19    1.06097104526021e-17    1.73226351511227e-18    1.08955749552327e-05    2.66515665897635e-15    2.17652162424204e-15    1.290017569355e-25    4.82555337442195e-14    7.38173125084367e-22    6.63069457709659e-06    6.84673656596025e-18    1.41651468110552e-17    1.75262695854667e-05
7.99999999999987    3.76769554955808e-18    5.53114841915334e-19    1.19858765686657e-17    1.42646569873358e-18    1.3421392849702e-05    3.44136559840055e-15    1.77812893887099e-15    1.03389504825753e-25    3.7681113229182e-14    7.05839744329875e-22    3.18420303239481e-06    6.27172744983823e-18    8.08852166819852e-18    1.66055959250295e-05
8.09999999999987    6.07521975736212e-18    5.75111702397247e-19    9.75119339216941e-18    1.92989515166398e-18    1.43814111431544e-05    3.10922307265626e-14    1.4558810721014e-15    1.03962489301726e-25    1.97210500539369e-15    6.82181075462962e-22    1.19299463647525e-06    1.81283114555921e-18    5.79872508904291e-18    1.55744058141758e-05
8.19999999999987    4.39084506589597e-18    7.03313514704462e-19    6.13262312885593e-18    2.47685425691546e-18    1.42277451963444e-05    1.51904312651435e-14    7.41740637496859e-16    1.25215692614736e-25    6.2502775122818e-15    6.38250179338899e-22    3.11602150898613e-07    1.84229289955094e-18    4.65956922681306e-18    1.45393473694456e-05
8.29999999999987    2.4323176984661e-18    9.92534367526681e-19    4.64685793616064e-18    2.70586018483228e-18    1.35196113104729e-05    1.19052612408619e-14    6.16550629408216e-16    1.9944189352033e-25    1.14145946104149e-15    6.16511644691533e-22    4.12384076602859e-08    1.46967023629146e-18    2.13622472699312e-18    1.35608497318108e-05
8.39999999999987    1.54627906719238e-18    1.31544868910811e-18    3.74540382616258e-18    3.0739895249707e-18    1.2659491393597e-05    5.03012018417719e-16    7.27025243154982e-17    2.09529876052649e-25    4.5959956807966e-15    5.84823643892737e-22    6.47894178418882e-10    2.86373509090257e-19    3.14504706716428e-19    1.26601392929574e-05
8.49999999999986    1.1966661184783e-18    1.51492262168429e-18    2.94062710699906e-18    3.5659408877527e-18    1.18363563512219e-05    6.78095491591834e-16    4.42637246389512e-17    1.64676112601997e-25    4.13159300224325e-15    5.54106124293324e-22    2.45395004924121e-10    2.35752064621225e-19    2.25907749220629e-19    1.18366017510904e-05
8.59999999999986    9.82799357879834e-19    1.44771751444448e-18    2.61571240754868e-18    3.61624249010736e-18    1.10568223825413e-05    1.68242105452e-14    9.7813231608918e-16    1.10762030431435e-25    2.45973200743729e-15    5.34931712914329e-22    2.65150914637938e-08    2.89076372926634e-18    2.4630790601581e-18    1.10833374942812e-05
8.69999999999986    2.06234253132041e-18    1.03038402671489e-18    4.60842899729865e-18    2.58254545325666e-18    1.01906546694871e-05    1.92887399552964e-14    1.61744225979976e-15    1.11296116460211e-25    8.38238253804223e-15    5.17624143779061e-22    2.07373745248025e-07    7.17638421887784e-18    5.19651179124608e-18    1.03980284440464e-05
