0    0    0.999733122137061    0.999733122137061
204.199999999993    -nan    -nan    -nan
204.299999999993    -nan    -nan    -nan
204.399999999993    -nan    -nan    -nan
204.499999999993    -nan    -nan    -nan
204.599999999993    -nan    -nan    -nan
204.699999999993    -nan    -nan    -nan
204.799999999993    -nan    -nan    -nan
204.899999999993    -nan    -nan    -nan
204.999999999993    -nan    -nan    -nan
205.099999999993    -nan    -nan    -nan
205.199999999993    -nan    -nan    -nan
205.299999999993    -nan    -nan    -nan
205.399999999993    -nan    -nan    -nan
205.499999999993    -nan    -nan    -nan
205.599999999993    -nan    -nan    -nan
205.699999999993    -nan    -nan    -nan
205.799999999993    -nan    -nan    -nan
205.899999999993    -nan    -nan    -nan
205.999999999993    -nan    -nan    -nan
206.099999999993    -nan    -nan    -nan
206.199999999993    -nan    -nan    -nan
206.299999999993    -nan    -nan    -nan
206.399999999993    -nan    -nan    -nan
206.499999999993    -nan    -nan    -nan
206.599999999993    -nan    -nan    -nan
206.699999999993    -nan    -nan    -nan
206.799999999993    -nan    -nan    -nan
206.899999999993    -nan    -nan    -nan
206.999999999993    -nan    -nan    -nan
207.099999999993    -nan    -nan    -nan
207.199999999993    -nan    -nan    -nan
207.299999999993    -nan    -nan    -nan
207.399999999993    -nan    -nan    -nan
207.499999999992    -nan    -nan    -nan
207.599999999992    -nan    -nan    -nan
207.699999999992    -nan    -nan    -nan
207.799999999992    -nan    -nan    -nan
207.899999999992    -nan    -nan    -nan
207.999999999992    -nan    -nan    -nan
208.099999999992    -nan    -nan    -nan
208.199999999992    -nan    -nan    -nan
208.299999999992    -nan    -nan    -nan
208.399999999992    -nan    -nan    -nan
208.499999999992    -nan    -nan    -nan
208.599999999992    -nan    -nan    -nan
208.699999999992    -nan    -nan    -nan
208.799999999992    -nan    -nan    -nan
208.899999999992    -nan    -nan    -nan
208.999999999992    -nan    -nan    -nan
209.099999999992    -nan    -nan    -nan
209.199999999992    -nan    -nan    -nan
209.299999999992    -nan    -nan    -nan
209.399999999992    -nan    -nan    -nan
209.499999999992    -nan    -nan    -nan
209.599999999992    -nan    -nan    -nan
209.699999999992    -nan    -nan    -nan
209.799999999992    -nan    -nan    -nan
209.899999999992    -nan    -nan    -nan
209.999999999992    -nan    -nan    -nan
210.099999999992    -nan    -nan    -nan
210.199999999992    -nan    -nan    -nan
210.299999999992    -nan    -nan    -nan
210.399999999992    -nan    -nan    -nan
210.499999999992    -nan    -nan    -nan
210.599999999992    -nan    -nan    -nan
210.699999999992    -nan    -nan    -nan
210.799999999992    -nan    -nan    -nan
210.899999999992    -nan    -nan    -nan
210.999999999992    -nan    -nan    -nan
211.099999999992    -nan    -nan    -nan
211.199999999992    -nan    -nan    -nan
211.299999999992    -nan    -nan    -nan
211.399999999992    -nan    -nan    -nan
211.499999999992    -nan    -nan    -nan
211.599999999992    -nan    -nan    -nan
211.699999999992    -nan    -nan    -nan
211.799999999992    -nan    -nan    -nan
211.899999999992    -nan    -nan    -nan
211.999999999992    -nan    -nan    -nan
212.099999999992    -nan    -nan    -nan
212.199999999992    -nan    -nan    -nan
212.299999999992    -nan    -nan    -nan
212.399999999992    -nan    -nan    -nan
212.499999999992    -nan    -nan    -nan
212.599999999992    -nan    -nan    -nan
212.699999999992    -nan    -nan    -nan
212.799999999992    -nan    -nan    -nan
212.899999999992    -nan    -nan    -nan
212.999999999992    -nan    -nan    -nan
213.099999999992    -nan    -nan    -nan
213.199999999992    -nan    -nan    -nan
213.299999999992    -nan    -nan    -nan
213.399999999992    -nan    -nan    -nan
213.499999999992    -nan    -nan    -nan
213.599999999992    -nan    -nan    -nan
213.699999999992    -nan    -nan    -nan
213.799999999992    -nan    -nan    -nan
213.899999999992    -nan    -nan    -nan
213.999999999992    -nan    -nan    -nan
214.099999999992    -nan    -nan    -nan
214.199999999992    -nan    -nan    -nan
214.299999999992    -nan    -nan    -nan
214.399999999992    -nan    -nan    -nan
214.499999999992    -nan    -nan    -nan
214.599999999992    -nan    -nan    -nan
214.699999999992    -nan    -nan    -nan
214.799999999992    -nan    -nan    -nan
214.899999999992    -nan    -nan    -nan
214.999999999992    -nan    -nan    -nan
215.099999999992    -nan    -nan    -nan
215.199999999992    -nan    -nan    -nan
215.299999999992    -nan    -nan    -nan
215.399999999992    -nan    -nan    -nan
215.499999999992    -nan    -nan    -nan
215.599999999992    -nan    -nan    -nan
215.699999999992    -nan    -nan    -nan
215.799999999992    -nan    -nan    -nan
215.899999999992    -nan    -nan    -nan
215.999999999992    -nan    -nan    -nan
216.099999999992    -nan    -nan    -nan
216.199999999992    -nan    -nan    -nan
216.299999999992    -nan    -nan    -nan
216.399999999992    -nan    -nan    -nan
216.499999999992    -nan    -nan    -nan
216.599999999992    -nan    -nan    -nan
216.699999999992    -nan    -nan    -nan
216.799999999992    -nan    -nan    -nan
216.899999999992    -nan    -nan    -nan
216.999999999992    -nan    -nan    -nan
217.099999999992    -nan    -nan    -nan
217.199999999992    -nan    -nan    -nan
217.299999999992    -nan    -nan    -nan
217.399999999992    -nan    -nan    -nan
217.499999999992    -nan    -nan    -nan
217.599999999992    -nan    -nan    -nan
217.699999999992    -nan    -nan    -nan
217.799999999992    -nan    -nan    -nan
217.899999999992    -nan    -nan    -nan
217.999999999992    -nan    -nan    -nan
218.099999999992    -nan    -nan    -nan
218.199999999992    -nan    -nan    -nan
218.299999999992    -nan    -nan    -nan
218.399999999992    -nan    -nan    -nan
218.499999999992    -nan    -nan    -nan
218.599999999992    -nan    -nan    -nan
218.699999999992    -nan    -nan    -nan
218.799999999992    -nan    -nan    -nan
218.899999999992    -nan    -nan    -nan
218.999999999992    -nan    -nan    -nan
219.099999999992    -nan    -nan    -nan
219.199999999992    -nan    -nan    -nan
219.299999999992    -nan    -nan    -nan
219.399999999992    -nan    -nan    -nan
219.499999999992    -nan    -nan    -nan
219.599999999992    -nan    -nan    -nan
219.699999999992    -nan    -nan    -nan
219.799999999992    -nan    -nan    -nan
219.899999999992    -nan    -nan    -nan
219.999999999992    -nan    -nan    -nan
220.099999999992    -nan    -nan    -nan
220.199999999992    -nan    -nan    -nan
220.299999999992    -nan    -nan    -nan
220.399999999992    -nan    -nan    -nan
220.499999999992    -nan    -nan    -nan
220.599999999992    -nan    -nan    -nan
220.699999999992    -nan    -nan    -nan
220.799999999992    -nan    -nan    -nan
220.899999999992    -nan    -nan    -nan
220.999999999992    -nan    -nan    -nan
221.099999999992    -nan    -nan    -nan
221.199999999992    -nan    -nan    -nan
221.299999999992    -nan    -nan    -nan
221.399999999992    -nan    -nan    -nan
221.499999999992    -nan    -nan    -nan
221.599999999992    -nan    -nan    -nan
221.699999999992    -nan    -nan    -nan
221.799999999992    -nan    -nan    -nan
221.899999999992    -nan    -nan    -nan
221.999999999992    -nan    -nan    -nan
222.099999999992    -nan    -nan    -nan
222.199999999992    -nan    -nan    -nan
222.299999999992    -nan    -nan    -nan
222.399999999992    -nan    -nan    -nan
222.499999999992    -nan    -nan    -nan
222.599999999992    -nan    -nan    -nan
222.699999999992    -nan    -nan    -nan
222.799999999992    -nan    -nan    -nan
222.899999999992    -nan    -nan    -nan
222.999999999992    -nan    -nan    -nan
223.099999999992    -nan    -nan    -nan
223.199999999992    -nan    -nan    -nan
223.299999999992    -nan    -nan    -nan
223.399999999992    -nan    -nan    -nan
223.499999999992    -nan    -nan    -nan
223.599999999992    -nan    -nan    -nan
223.699999999992    -nan    -nan    -nan
223.799999999992    -nan    -nan    -nan
223.899999999992    -nan    -nan    -nan
223.999999999992    -nan    -nan    -nan
224.099999999992    -nan    -nan    -nan
224.199999999992    -nan    -nan    -nan
224.299999999992    -nan    -nan    -nan
224.399999999992    -nan    -nan    -nan
224.499999999992    -nan    -nan    -nan
224.599999999992    -nan    -nan    -nan
224.699999999992    -nan    -nan    -nan
224.799999999992    -nan    -nan    -nan
224.899999999992    -nan    -nan    -nan
224.999999999992    -nan    -nan    -nan
225.099999999991    -nan    -nan    -nan
225.199999999991    -nan    -nan    -nan
225.299999999991    -nan    -nan    -nan
225.399999999991    -nan    -nan    -nan
225.499999999991    -nan    -nan    -nan
225.599999999991    -nan    -nan    -nan
225.699999999991    -nan    -nan    -nan
225.799999999991    -nan    -nan    -nan
225.899999999991    -nan    -nan    -nan
225.999999999991    -nan    -nan    -nan
226.099999999991    -nan    -nan    -nan
226.199999999991    -nan    -nan    -nan
226.299999999991    -nan    -nan    -nan
226.399999999991    -nan    -nan    -nan
226.499999999991    -nan    -nan    -nan
226.599999999991    -nan    -nan    -nan
226.699999999991    -nan    -nan    -nan
226.799999999991    -nan    -nan    -nan
226.899999999991    -nan    -nan    -nan
226.999999999991    -nan    -nan    -nan
227.099999999991    -nan    -nan    -nan
227.199999999991    -nan    -nan    -nan
227.299999999991    -nan    -nan    -nan
227.399999999991    -nan    -nan    -nan
227.499999999991    -nan    -nan    -nan
227.599999999991    -nan    -nan    -nan
227.699999999991    -nan    -nan    -nan
227.799999999991    -nan    -nan    -nan
227.899999999991    -nan    -nan    -nan
227.999999999991    -nan    -nan    -nan
228.099999999991    -nan    -nan    -nan
228.199999999991    -nan    -nan    -nan
228.299999999991    -nan    -nan    -nan
228.399999999991    -nan    -nan    -nan
228.499999999991    -nan    -nan    -nan
228.599999999991    -nan    -nan    -nan
228.699999999991    -nan    -nan    -nan
228.799999999991    -nan    -nan    -nan
228.899999999991    -nan    -nan    -nan
228.999999999991    -nan    -nan    -nan
229.099999999991    -nan    -nan    -nan
229.199999999991    -nan    -nan    -nan
229.299999999991    -nan    -nan    -nan
229.399999999991    -nan    -nan    -nan
229.499999999991    -nan    -nan    -nan
229.599999999991    -nan    -nan    -nan
229.699999999991    -nan    -nan    -nan
229.799999999991    -nan    -nan    -nan
229.899999999991    -nan    -nan    -nan
229.999999999991    -nan    -nan    -nan
230.099999999991    -nan    -nan    -nan
230.199999999991    -nan    -nan    -nan
230.299999999991    -nan    -nan    -nan
230.399999999991    -nan    -nan    -nan
230.499999999991    -nan    -nan    -nan
230.599999999991    -nan    -nan    -nan
230.699999999991    -nan    -nan    -nan
230.799999999991    -nan    -nan    -nan
230.899999999991    -nan    -nan    -nan
230.999999999991    -nan    -nan    -nan
231.099999999991    -nan    -nan    -nan
231.199999999991    -nan    -nan    -nan
231.299999999991    -nan    -nan    -nan
231.399999999991    -nan    -nan    -nan
231.499999999991    -nan    -nan    -nan
231.599999999991    -nan    -nan    -nan
231.699999999991    -nan    -nan    -nan
231.799999999991    -nan    -nan    -nan
231.899999999991    -nan    -nan    -nan
231.999999999991    -nan    -nan    -nan
232.099999999991    -nan    -nan    -nan
232.199999999991    -nan    -nan    -nan
232.299999999991    -nan    -nan    -nan
232.399999999991    -nan    -nan    -nan
232.499999999991    -nan    -nan    -nan
232.599999999991    -nan    -nan    -nan
232.699999999991    -nan    -nan    -nan
232.799999999991    -nan    -nan    -nan
232.899999999991    -nan    -nan    -nan
232.999999999991    -nan    -nan    -nan
233.099999999991    -nan    -nan    -nan
233.199999999991    -nan    -nan    -nan
233.299999999991    -nan    -nan    -nan
233.399999999991    -nan    -nan    -nan
233.499999999991    -nan    -nan    -nan
233.599999999991    -nan    -nan    -nan
233.699999999991    -nan    -nan    -nan
233.799999999991    -nan    -nan    -nan
233.899999999991    -nan    -nan    -nan
233.999999999991    -nan    -nan    -nan
234.099999999991    -nan    -nan    -nan
234.199999999991    -nan    -nan    -nan
234.299999999991    -nan    -nan    -nan
234.399999999991    -nan    -nan    -nan
234.499999999991    -nan    -nan    -nan
234.599999999991    -nan    -nan    -nan
234.699999999991    -nan    -nan    -nan
234.799999999991    -nan    -nan    -nan
234.899999999991    -nan    -nan    -nan
234.999999999991    -nan    -nan    -nan
235.099999999991    -nan    -nan    -nan
235.199999999991    -nan    -nan    -nan
235.299999999991    -nan    -nan    -nan
235.399999999991    -nan    -nan    -nan
235.499999999991    -nan    -nan    -nan
235.599999999991    -nan    -nan    -nan
235.699999999991    -nan    -nan    -nan
235.799999999991    -nan    -nan    -nan
235.899999999991    -nan    -nan    -nan
235.999999999991    -nan    -nan    -nan
236.099999999991    -nan    -nan    -nan
236.199999999991    -nan    -nan    -nan
236.299999999991    -nan    -nan    -nan
236.399999999991    -nan    -nan    -nan
236.499999999991    -nan    -nan    -nan
236.599999999991    -nan    -nan    -nan
236.699999999991    -nan    -nan    -nan
236.799999999991    -nan    -nan    -nan
236.899999999991    -nan    -nan    -nan
236.999999999991    -nan    -nan    -nan
237.099999999991    -nan    -nan    -nan
237.199999999991    -nan    -nan    -nan
237.299999999991    -nan    -nan    -nan
237.399999999991    -nan    -nan    -nan
237.499999999991    -nan    -nan    -nan
237.599999999991    -nan    -nan    -nan
237.699999999991    -nan    -nan    -nan
237.799999999991    -nan    -nan    -nan
237.899999999991    -nan    -nan    -nan
237.999999999991    -nan    -nan    -nan
238.099999999991    -nan    -nan    -nan
238.199999999991    -nan    -nan    -nan
238.299999999991    -nan    -nan    -nan
238.399999999991    -nan    -nan    -nan
238.499999999991    -nan    -nan    -nan
238.599999999991    -nan    -nan    -nan
238.699999999991    -nan    -nan    -nan
238.799999999991    -nan    -nan    -nan
238.899999999991    -nan    -nan    -nan
238.999999999991    -nan    -nan    -nan
239.099999999991    -nan    -nan    -nan
239.199999999991    -nan    -nan    -nan
239.299999999991    -nan    -nan    -nan
239.399999999991    -nan    -nan    -nan
239.499999999991    -nan    -nan    -nan
239.599999999991    -nan    -nan    -nan
239.699999999991    -nan    -nan    -nan
239.799999999991    -nan    -nan    -nan
239.899999999991    -nan    -nan    -nan
239.999999999991    -nan    -nan    -nan
240.099999999991    -nan    -nan    -nan
240.199999999991    -nan    -nan    -nan
240.299999999991    -nan    -nan    -nan
240.399999999991    -nan    -nan    -nan
240.499999999991    -nan    -nan    -nan
240.599999999991    -nan    -nan    -nan
240.699999999991    -nan    -nan    -nan
240.799999999991    -nan    -nan    -nan
240.899999999991    -nan    -nan    -nan
240.999999999991    -nan    -nan    -nan
241.099999999991    -nan    -nan    -nan
241.199999999991    -nan    -nan    -nan
241.299999999991    -nan    -nan    -nan
241.399999999991    -nan    -nan    -nan
241.499999999991    -nan    -nan    -nan
241.599999999991    -nan    -nan    -nan
241.699999999991    -nan    -nan    -nan
241.799999999991    -nan    -nan    -nan
241.899999999991    -nan    -nan    -nan
241.999999999991    -nan    -nan    -nan
242.099999999991    -nan    -nan    -nan
242.199999999991    -nan    -nan    -nan
242.299999999991    -nan    -nan    -nan
242.399999999991    -nan    -nan    -nan
242.499999999991    -nan    -nan    -nan
242.599999999991    -nan    -nan    -nan
242.69999999999    -nan    -nan    -nan
242.79999999999    -nan    -nan    -nan
242.89999999999    -nan    -nan    -nan
242.99999999999    -nan    -nan    -nan
243.09999999999    -nan    -nan    -nan
243.19999999999    -nan    -nan    -nan
243.29999999999    -nan    -nan    -nan
243.39999999999    -nan    -nan    -nan
243.49999999999    -nan    -nan    -nan
243.59999999999    -nan    -nan    -nan
243.69999999999    -nan    -nan    -nan
243.79999999999    -nan    -nan    -nan
243.89999999999    -nan    -nan    -nan
243.99999999999    -nan    -nan    -nan
244.09999999999    -nan    -nan    -nan
244.19999999999    -nan    -nan    -nan
244.29999999999    -nan    -nan    -nan
244.39999999999    -nan    -nan    -nan
244.49999999999    -nan    -nan    -nan
244.59999999999    -nan    -nan    -nan
244.69999999999    -nan    -nan    -nan
244.79999999999    -nan    -nan    -nan
244.89999999999    -nan    -nan    -nan
244.99999999999    -nan    -nan    -nan
245.09999999999    -nan    -nan    -nan
245.19999999999    -nan    -nan    -nan
245.29999999999    -nan    -nan    -nan
245.39999999999    -nan    -nan    -nan
245.49999999999    -nan    -nan    -nan
245.59999999999    -nan    -nan    -nan
245.69999999999    -nan    -nan    -nan
245.79999999999    -nan    -nan    -nan
245.89999999999    -nan    -nan    -nan
245.99999999999    -nan    -nan    -nan
246.09999999999    -nan    -nan    -nan
246.19999999999    -nan    -nan    -nan
246.29999999999    -nan    -nan    -nan
246.39999999999    -nan    -nan    -nan
246.49999999999    -nan    -nan    -nan
246.59999999999    -nan    -nan    -nan
246.69999999999    -nan    -nan    -nan
246.79999999999    -nan    -nan    -nan
246.89999999999    -nan    -nan    -nan
246.99999999999    -nan    -nan    -nan
247.09999999999    -nan    -nan    -nan
247.19999999999    -nan    -nan    -nan
247.29999999999    -nan    -nan    -nan
247.39999999999    -nan    -nan    -nan
247.49999999999    -nan    -nan    -nan
247.59999999999    -nan    -nan    -nan
247.69999999999    -nan    -nan    -nan
247.79999999999    -nan    -nan    -nan
247.89999999999    -nan    -nan    -nan
247.99999999999    -nan    -nan    -nan
248.09999999999    -nan    -nan    -nan
248.19999999999    -nan    -nan    -nan
248.29999999999    -nan    -nan    -nan
248.39999999999    -nan    -nan    -nan
248.49999999999    -nan    -nan    -nan
248.59999999999    -nan    -nan    -nan
248.69999999999    -nan    -nan    -nan
248.79999999999    -nan    -nan    -nan
248.89999999999    -nan    -nan    -nan
248.99999999999    -nan    -nan    -nan
249.09999999999    -nan    -nan    -nan
249.19999999999    -nan    -nan    -nan
249.29999999999    -nan    -nan    -nan
249.39999999999    -nan    -nan    -nan
249.49999999999    -nan    -nan    -nan
249.59999999999    -nan    -nan    -nan
249.69999999999    -nan    -nan    -nan
249.79999999999    -nan    -nan    -nan
249.89999999999    -nan    -nan    -nan
249.99999999999    -nan    -nan    -nan
250.09999999999    -nan    -nan    -nan
250.19999999999    -nan    -nan    -nan
250.29999999999    -nan    -nan    -nan
250.39999999999    -nan    -nan    -nan
250.49999999999    -nan    -nan    -nan
250.59999999999    -nan    -nan    -nan
250.69999999999    -nan    -nan    -nan
250.79999999999    -nan    -nan    -nan
250.89999999999    -nan    -nan    -nan
250.99999999999    -nan    -nan    -nan
251.09999999999    -nan    -nan    -nan
251.19999999999    -nan    -nan    -nan
251.29999999999    -nan    -nan    -nan
251.39999999999    -nan    -nan    -nan
251.49999999999    -nan    -nan    -nan
251.59999999999    -nan    -nan    -nan
251.69999999999    -nan    -nan    -nan
251.79999999999    -nan    -nan    -nan
251.89999999999    -nan    -nan    -nan
251.99999999999    -nan    -nan    -nan
252.09999999999    -nan    -nan    -nan
252.19999999999    -nan    -nan    -nan
252.29999999999    -nan    -nan    -nan
252.39999999999    -nan    -nan    -nan
252.49999999999    -nan    -nan    -nan
252.59999999999    -nan    -nan    -nan
252.69999999999    -nan    -nan    -nan
252.79999999999    -nan    -nan    -nan
252.89999999999    -nan    -nan    -nan
252.99999999999    -nan    -nan    -nan
253.09999999999    -nan    -nan    -nan
253.19999999999    -nan    -nan    -nan
253.29999999999    -nan    -nan    -nan
253.39999999999    -nan    -nan    -nan
253.49999999999    -nan    -nan    -nan
253.59999999999    -nan    -nan    -nan
253.69999999999    -nan    -nan    -nan
253.79999999999    -nan    -nan    -nan
253.89999999999    -nan    -nan    -nan
253.99999999999    -nan    -nan    -nan
254.09999999999    -nan    -nan    -nan
254.19999999999    -nan    -nan    -nan
254.29999999999    -nan    -nan    -nan
254.39999999999    -nan    -nan    -nan
254.49999999999    -nan    -nan    -nan
254.59999999999    -nan    -nan    -nan
254.69999999999    -nan    -nan    -nan
254.79999999999    -nan    -nan    -nan
254.89999999999    -nan    -nan    -nan
254.99999999999    -nan    -nan    -nan
255.09999999999    -nan    -nan    -nan
255.19999999999    -nan    -nan    -nan
255.29999999999    -nan    -nan    -nan
255.39999999999    -nan    -nan    -nan
255.49999999999    -nan    -nan    -nan
255.59999999999    -nan    -nan    -nan
255.69999999999    -nan    -nan    -nan
255.79999999999    -nan    -nan    -nan
255.89999999999    -nan    -nan    -nan
255.99999999999    -nan    -nan    -nan
256.09999999999    -nan    -nan    -nan
256.19999999999    -nan    -nan    -nan
256.29999999999    -nan    -nan    -nan
256.39999999999    -nan    -nan    -nan
256.49999999999    -nan    -nan    -nan
256.59999999999    -nan    -nan    -nan
256.69999999999    -nan    -nan    -nan
256.79999999999    -nan    -nan    -nan
256.89999999999    -nan    -nan    -nan
256.99999999999    -nan    -nan    -nan
257.09999999999    -nan    -nan    -nan
257.19999999999    -nan    -nan    -nan
257.29999999999    -nan    -nan    -nan
257.39999999999    -nan    -nan    -nan
257.49999999999    -nan    -nan    -nan
257.59999999999    -nan    -nan    -nan
257.69999999999    -nan    -nan    -nan
257.79999999999    -nan    -nan    -nan
257.89999999999    -nan    -nan    -nan
257.99999999999    -nan    -nan    -nan
258.09999999999    -nan    -nan    -nan
258.19999999999    -nan    -nan    -nan
258.29999999999    -nan    -nan    -nan
258.39999999999    -nan    -nan    -nan
258.49999999999    -nan    -nan    -nan
258.59999999999    -nan    -nan    -nan
258.69999999999    -nan    -nan    -nan
258.79999999999    -nan    -nan    -nan
258.89999999999    -nan    -nan    -nan
258.99999999999    -nan    -nan    -nan
259.09999999999    -nan    -nan    -nan
259.19999999999    -nan    -nan    -nan
259.29999999999    -nan    -nan    -nan
259.39999999999    -nan    -nan    -nan
259.499999999991    -nan    -nan    -nan
259.599999999991    -nan    -nan    -nan
259.699999999991    -nan    -nan    -nan
259.799999999991    -nan    -nan    -nan
259.899999999991    -nan    -nan    -nan
259.999999999991    -nan    -nan    -nan
260.099999999991    -nan    -nan    -nan
260.199999999991    -nan    -nan    -nan
260.299999999991    -nan    -nan    -nan
260.399999999991    -nan    -nan    -nan
260.499999999991    -nan    -nan    -nan
260.599999999991    -nan    -nan    -nan
260.699999999991    -nan    -nan    -nan
260.799999999991    -nan    -nan    -nan
260.899999999991    -nan    -nan    -nan
260.999999999991    -nan    -nan    -nan
261.099999999991    -nan    -nan    -nan
261.199999999991    -nan    -nan    -nan
261.299999999991    -nan    -nan    -nan
261.399999999991    -nan    -nan    -nan
261.499999999991    -nan    -nan    -nan
261.599999999991    -nan    -nan    -nan
261.699999999991    -nan    -nan    -nan
261.799999999991    -nan    -nan    -nan
261.899999999991    -nan    -nan    -nan
261.999999999991    -nan    -nan    -nan
262.099999999991    -nan    -nan    -nan
262.199999999991    -nan    -nan    -nan
262.299999999991    -nan    -nan    -nan
262.399999999991    -nan    -nan    -nan
262.499999999991    -nan    -nan    -nan
262.599999999991    -nan    -nan    -nan
262.699999999991    -nan    -nan    -nan
262.799999999991    -nan    -nan    -nan
262.899999999991    -nan    -nan    -nan
262.999999999991    -nan    -nan    -nan
263.099999999991    -nan    -nan    -nan
263.199999999991    -nan    -nan    -nan
263.299999999991    -nan    -nan    -nan
263.399999999991    -nan    -nan    -nan
263.499999999991    -nan    -nan    -nan
263.599999999991    -nan    -nan    -nan
263.699999999991    -nan    -nan    -nan
263.799999999991    -nan    -nan    -nan
263.899999999992    -nan    -nan    -nan
263.999999999992    -nan    -nan    -nan
264.099999999992    -nan    -nan    -nan
264.199999999992    -nan    -nan    -nan
264.299999999992    -nan    -nan    -nan
264.399999999992    -nan    -nan    -nan
264.499999999992    -nan    -nan    -nan
264.599999999992    -nan    -nan    -nan
264.699999999992    -nan    -nan    -nan
264.799999999992    -nan    -nan    -nan
264.899999999992    -nan    -nan    -nan
264.999999999992    -nan    -nan    -nan
265.099999999992    -nan    -nan    -nan
265.199999999992    -nan    -nan    -nan
265.299999999992    -nan    -nan    -nan
265.399999999992    -nan    -nan    -nan
265.499999999992    -nan    -nan    -nan
265.599999999992    -nan    -nan    -nan
265.699999999992    -nan    -nan    -nan
265.799999999992    -nan    -nan    -nan
265.899999999992    -nan    -nan    -nan
265.999999999992    -nan    -nan    -nan
266.099999999992    -nan    -nan    -nan
266.199999999992    -nan    -nan    -nan
266.299999999992    -nan    -nan    -nan
266.399999999992    -nan    -nan    -nan
266.499999999992    -nan    -nan    -nan
266.599999999992    -nan    -nan    -nan
266.699999999992    -nan    -nan    -nan
266.799999999992    -nan    -nan    -nan
266.899999999992    -nan    -nan    -nan
266.999999999992    -nan    -nan    -nan
267.099999999992    -nan    -nan    -nan
267.199999999992    -nan    -nan    -nan
267.299999999992    -nan    -nan    -nan
267.399999999992    -nan    -nan    -nan
267.499999999992    -nan    -nan    -nan
267.599999999992    -nan    -nan    -nan
267.699999999992    -nan    -nan    -nan
267.799999999992    -nan    -nan    -nan
267.899999999992    -nan    -nan    -nan
267.999999999992    -nan    -nan    -nan
268.099999999992    -nan    -nan    -nan
268.199999999992    -nan    -nan    -nan
268.299999999993    -nan    -nan    -nan
268.399999999993    -nan    -nan    -nan
268.499999999993    -nan    -nan    -nan
268.599999999993    -nan    -nan    -nan
268.699999999993    -nan    -nan    -nan
268.799999999993    -nan    -nan    -nan
268.899999999993    -nan    -nan    -nan
268.999999999993    -nan    -nan    -nan
269.099999999993    -nan    -nan    -nan
269.199999999993    -nan    -nan    -nan
269.299999999993    -nan    -nan    -nan
269.399999999993    -nan    -nan    -nan
269.499999999993    -nan    -nan    -nan
269.599999999993    -nan    -nan    -nan
269.699999999993    -nan    -nan    -nan
269.799999999993    -nan    -nan    -nan
269.899999999993    -nan    -nan    -nan
269.999999999993    -nan    -nan    -nan
270.099999999993    -nan    -nan    -nan
270.199999999993    -nan    -nan    -nan
270.299999999993    -nan    -nan    -nan
270.399999999993    -nan    -nan    -nan
270.499999999993    -nan    -nan    -nan
270.599999999993    -nan    -nan    -nan
270.699999999993    -nan    -nan    -nan
270.799999999993    -nan    -nan    -nan
270.899999999993    -nan    -nan    -nan
270.999999999993    -nan    -nan    -nan
271.099999999993    -nan    -nan    -nan
271.199999999993    -nan    -nan    -nan
271.299999999993    -nan    -nan    -nan
271.399999999993    -nan    -nan    -nan
271.499999999993    -nan    -nan    -nan
271.599999999993    -nan    -nan    -nan
271.699999999993    -nan    -nan    -nan
271.799999999993    -nan    -nan    -nan
271.899999999993    -nan    -nan    -nan
271.999999999993    -nan    -nan    -nan
272.099999999993    -nan    -nan    -nan
272.199999999993    -nan    -nan    -nan
272.299999999993    -nan    -nan    -nan
272.399999999993    -nan    -nan    -nan
272.499999999993    -nan    -nan    -nan
272.599999999993    -nan    -nan    -nan
272.699999999994    -nan    -nan    -nan
272.799999999994    -nan    -nan    -nan
272.899999999994    -nan    -nan    -nan
272.999999999994    -nan    -nan    -nan
273.099999999994    -nan    -nan    -nan
273.199999999994    -nan    -nan    -nan
273.299999999994    -nan    -nan    -nan
273.399999999994    -nan    -nan    -nan
273.499999999994    -nan    -nan    -nan
273.599999999994    -nan    -nan    -nan
273.699999999994    -nan    -nan    -nan
273.799999999994    -nan    -nan    -nan
273.899999999994    -nan    -nan    -nan
273.999999999994    -nan    -nan    -nan
274.099999999994    -nan    -nan    -nan
274.199999999994    -nan    -nan    -nan
274.299999999994    -nan    -nan    -nan
274.399999999994    -nan    -nan    -nan
274.499999999994    -nan    -nan    -nan
274.599999999994    -nan    -nan    -nan
274.699999999994    -nan    -nan    -nan
274.799999999994    -nan    -nan    -nan
274.899999999994    -nan    -nan    -nan
274.999999999994    -nan    -nan    -nan
275.099999999994    -nan    -nan    -nan
275.199999999994    -nan    -nan    -nan
275.299999999994    -nan    -nan    -nan
275.399999999994    -nan    -nan    -nan
275.499999999994    -nan    -nan    -nan
275.599999999994    -nan    -nan    -nan
275.699999999994    -nan    -nan    -nan
275.799999999994    -nan    -nan    -nan
275.899999999994    -nan    -nan    -nan
275.999999999994    -nan    -nan    -nan
276.099999999994    -nan    -nan    -nan
276.199999999994    -nan    -nan    -nan
276.299999999994    -nan    -nan    -nan
276.399999999994    -nan    -nan    -nan
276.499999999994    -nan    -nan    -nan
276.599999999994    -nan    -nan    -nan
276.699999999994    -nan    -nan    -nan
276.799999999994    -nan    -nan    -nan
276.899999999994    -nan    -nan    -nan
276.999999999994    -nan    -nan    -nan
277.099999999995    -nan    -nan    -nan
277.199999999995    -nan    -nan    -nan
277.299999999995    -nan    -nan    -nan
277.399999999995    -nan    -nan    -nan
277.499999999995    -nan    -nan    -nan
277.599999999995    -nan    -nan    -nan
